date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,last day in month flag,same day year ago,,table insert statement
20090522,22/05/09,5,22,508,Friday,Fri,y,21,74,18/05/09,20090518,5,17,May,May,2,2009,200905,11,4,2009,n,22/05/08,,"insert into Date_Dimension values(20090522, '2009-5-22',5, 22, 508, 'Friday', 'Fri', 'y', 21, 74, '2009-5-18', 20090518, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'n', '2008-5-22')"
20090523,23/05/09,6,23,509,Saturday,Sat,n,21,74,18/05/09,20090518,5,17,May,May,2,2009,200905,11,4,2009,n,23/05/08,,"insert into Date_Dimension values(20090523, '2009-5-23',6, 23, 509, 'Saturday', 'Sat', 'n', 21, 74, '2009-5-18', 20090518, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'n', '2008-5-23')"
20090524,24/05/09,7,24,510,Sunday,Sun,n,21,74,18/05/09,20090518,5,17,May,May,2,2009,200905,11,4,2009,n,24/05/08,,"insert into Date_Dimension values(20090524, '2009-5-24',7, 24, 510, 'Sunday', 'Sun', 'n', 21, 74, '2009-5-18', 20090518, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'n', '2008-5-24')"
20090525,25/05/09,1,25,511,Monday,Mon,y,22,75,25/05/09,20090525,5,17,May,May,2,2009,200905,11,4,2009,n,25/05/08,,"insert into Date_Dimension values(20090525, '2009-5-25',1, 25, 511, 'Monday', 'Mon', 'y', 22, 75, '2009-5-25', 20090525, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'n', '2008-5-25')"
20090526,26/05/09,2,26,512,Tuesday,Tue,y,22,75,25/05/09,20090525,5,17,May,May,2,2009,200905,11,4,2009,n,26/05/08,,"insert into Date_Dimension values(20090526, '2009-5-26',2, 26, 512, 'Tuesday', 'Tue', 'y', 22, 75, '2009-5-25', 20090525, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'n', '2008-5-26')"
20090527,27/05/09,3,27,513,Wednesday,Wed,y,22,75,25/05/09,20090525,5,17,May,May,2,2009,200905,11,4,2009,n,27/05/08,,"insert into Date_Dimension values(20090527, '2009-5-27',3, 27, 513, 'Wednesday', 'Wed', 'y', 22, 75, '2009-5-25', 20090525, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'n', '2008-5-27')"
20090528,28/05/09,4,28,514,Thursday,Thu,y,22,75,25/05/09,20090525,5,17,May,May,2,2009,200905,11,4,2009,n,28/05/08,,"insert into Date_Dimension values(20090528, '2009-5-28',4, 28, 514, 'Thursday', 'Thu', 'y', 22, 75, '2009-5-25', 20090525, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'n', '2008-5-28')"
20090529,29/05/09,5,29,515,Friday,Fri,y,22,75,25/05/09,20090525,5,17,May,May,2,2009,200905,11,4,2009,n,29/05/08,,"insert into Date_Dimension values(20090529, '2009-5-29',5, 29, 515, 'Friday', 'Fri', 'y', 22, 75, '2009-5-25', 20090525, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'n', '2008-5-29')"
20090530,30/05/09,6,30,516,Saturday,Sat,n,22,75,25/05/09,20090525,5,17,May,May,2,2009,200905,11,4,2009,n,30/05/08,,"insert into Date_Dimension values(20090530, '2009-5-30',6, 30, 516, 'Saturday', 'Sat', 'n', 22, 75, '2009-5-25', 20090525, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'n', '2008-5-30')"
20090531,31/05/09,7,31,517,Sunday,Sun,n,22,75,25/05/09,20090525,5,17,May,May,2,2009,200905,11,4,2009,y,31/05/08,,"insert into Date_Dimension values(20090531, '2009-5-31',7, 31, 517, 'Sunday', 'Sun', 'n', 22, 75, '2009-5-25', 20090525, 5, 17, 'May', 'May', 2, 2009, 200905, 11, 4, 2009, 'y', '2008-5-31')"
20090601,01/06/09,1,1,518,Monday,Mon,y,23,76,01/06/09,20090601,6,18,June,Jun,2,2009,200906,12,4,2009,n,01/06/08,,"insert into Date_Dimension values(20090601, '2009-6-1',1, 1, 518, 'Monday', 'Mon', 'y', 23, 76, '2009-6-1', 20090601, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-1')"
20090602,02/06/09,2,2,519,Tuesday,Tue,y,23,76,01/06/09,20090601,6,18,June,Jun,2,2009,200906,12,4,2009,n,02/06/08,,"insert into Date_Dimension values(20090602, '2009-6-2',2, 2, 519, 'Tuesday', 'Tue', 'y', 23, 76, '2009-6-1', 20090601, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-2')"
20090603,03/06/09,3,3,520,Wednesday,Wed,y,23,76,01/06/09,20090601,6,18,June,Jun,2,2009,200906,12,4,2009,n,03/06/08,,"insert into Date_Dimension values(20090603, '2009-6-3',3, 3, 520, 'Wednesday', 'Wed', 'y', 23, 76, '2009-6-1', 20090601, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-3')"
20090604,04/06/09,4,4,521,Thursday,Thu,y,23,76,01/06/09,20090601,6,18,June,Jun,2,2009,200906,12,4,2009,n,04/06/08,,"insert into Date_Dimension values(20090604, '2009-6-4',4, 4, 521, 'Thursday', 'Thu', 'y', 23, 76, '2009-6-1', 20090601, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-4')"
20090605,05/06/09,5,5,522,Friday,Fri,y,23,76,01/06/09,20090601,6,18,June,Jun,2,2009,200906,12,4,2009,n,05/06/08,,"insert into Date_Dimension values(20090605, '2009-6-5',5, 5, 522, 'Friday', 'Fri', 'y', 23, 76, '2009-6-1', 20090601, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-5')"
20090606,06/06/09,6,6,523,Saturday,Sat,n,23,76,01/06/09,20090601,6,18,June,Jun,2,2009,200906,12,4,2009,n,06/06/08,,"insert into Date_Dimension values(20090606, '2009-6-6',6, 6, 523, 'Saturday', 'Sat', 'n', 23, 76, '2009-6-1', 20090601, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-6')"
20090607,07/06/09,7,7,524,Sunday,Sun,n,23,76,01/06/09,20090601,6,18,June,Jun,2,2009,200906,12,4,2009,n,07/06/08,,"insert into Date_Dimension values(20090607, '2009-6-7',7, 7, 524, 'Sunday', 'Sun', 'n', 23, 76, '2009-6-1', 20090601, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-7')"
20090608,08/06/09,1,8,525,Monday,Mon,y,24,77,08/06/09,20090608,6,18,June,Jun,2,2009,200906,12,4,2009,n,08/06/08,,"insert into Date_Dimension values(20090608, '2009-6-8',1, 8, 525, 'Monday', 'Mon', 'y', 24, 77, '2009-6-8', 20090608, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-8')"
20090609,09/06/09,2,9,526,Tuesday,Tue,y,24,77,08/06/09,20090608,6,18,June,Jun,2,2009,200906,12,4,2009,n,09/06/08,,"insert into Date_Dimension values(20090609, '2009-6-9',2, 9, 526, 'Tuesday', 'Tue', 'y', 24, 77, '2009-6-8', 20090608, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-9')"
20090610,10/06/09,3,10,527,Wednesday,Wed,y,24,77,08/06/09,20090608,6,18,June,Jun,2,2009,200906,12,4,2009,n,10/06/08,,"insert into Date_Dimension values(20090610, '2009-6-10',3, 10, 527, 'Wednesday', 'Wed', 'y', 24, 77, '2009-6-8', 20090608, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-10')"
20090611,11/06/09,4,11,528,Thursday,Thu,y,24,77,08/06/09,20090608,6,18,June,Jun,2,2009,200906,12,4,2009,n,11/06/08,,"insert into Date_Dimension values(20090611, '2009-6-11',4, 11, 528, 'Thursday', 'Thu', 'y', 24, 77, '2009-6-8', 20090608, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-11')"
20090612,12/06/09,5,12,529,Friday,Fri,y,24,77,08/06/09,20090608,6,18,June,Jun,2,2009,200906,12,4,2009,n,12/06/08,,"insert into Date_Dimension values(20090612, '2009-6-12',5, 12, 529, 'Friday', 'Fri', 'y', 24, 77, '2009-6-8', 20090608, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-12')"
20090613,13/06/09,6,13,530,Saturday,Sat,n,24,77,08/06/09,20090608,6,18,June,Jun,2,2009,200906,12,4,2009,n,13/06/08,,"insert into Date_Dimension values(20090613, '2009-6-13',6, 13, 530, 'Saturday', 'Sat', 'n', 24, 77, '2009-6-8', 20090608, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-13')"
20090614,14/06/09,7,14,531,Sunday,Sun,n,24,77,08/06/09,20090608,6,18,June,Jun,2,2009,200906,12,4,2009,n,14/06/08,,"insert into Date_Dimension values(20090614, '2009-6-14',7, 14, 531, 'Sunday', 'Sun', 'n', 24, 77, '2009-6-8', 20090608, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-14')"
20090615,15/06/09,1,15,532,Monday,Mon,y,25,78,15/06/09,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,15/06/08,,"insert into Date_Dimension values(20090615, '2009-6-15',1, 15, 532, 'Monday', 'Mon', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-15')"
20090616,16/06/09,2,16,533,Tuesday,Tue,y,25,78,15/06/09,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,16/06/08,,"insert into Date_Dimension values(20090616, '2009-6-16',2, 16, 533, 'Tuesday', 'Tue', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-16')"
20090617,17/06/09,3,17,534,Wednesday,Wed,y,25,78,15/06/09,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,17/06/08,,"insert into Date_Dimension values(20090617, '2009-6-17',3, 17, 534, 'Wednesday', 'Wed', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-17')"
20090618,18/06/09,4,18,535,Thursday,Thu,y,25,78,15/06/09,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,18/06/08,,"insert into Date_Dimension values(20090618, '2009-6-18',4, 18, 535, 'Thursday', 'Thu', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-18')"
20090619,19/06/09,5,19,536,Friday,Fri,y,25,78,15/06/09,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,19/06/08,,"insert into Date_Dimension values(20090619, '2009-6-19',5, 19, 536, 'Friday', 'Fri', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-19')"
20090620,20/06/09,6,20,537,Saturday,Sat,n,25,78,15/06/09,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,20/06/08,,"insert into Date_Dimension values(20090620, '2009-6-20',6, 20, 537, 'Saturday', 'Sat', 'n', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-20')"
20090621,21/06/09,7,21,538,Sunday,Sun,n,25,78,15/06/09,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,21/06/08,,"insert into Date_Dimension values(20090621, '2009-6-21',7, 21, 538, 'Sunday', 'Sun', 'n', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-21')"
20090622,22/06/09,1,22,539,Monday,Mon,y,26,79,22/06/09,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,22/06/08,,"insert into Date_Dimension values(20090622, '2009-6-22',1, 22, 539, 'Monday', 'Mon', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-22')"
20090623,23/06/09,2,23,540,Tuesday,Tue,y,26,79,22/06/09,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,23/06/08,,"insert into Date_Dimension values(20090623, '2009-6-23',2, 23, 540, 'Tuesday', 'Tue', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-23')"
20090624,24/06/09,3,24,541,Wednesday,Wed,y,26,79,22/06/09,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,24/06/08,,"insert into Date_Dimension values(20090624, '2009-6-24',3, 24, 541, 'Wednesday', 'Wed', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-24')"
20090625,25/06/09,4,25,542,Thursday,Thu,y,26,79,22/06/09,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,25/06/08,,"insert into Date_Dimension values(20090625, '2009-6-25',4, 25, 542, 'Thursday', 'Thu', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-25')"
20090626,26/06/09,5,26,543,Friday,Fri,y,26,79,22/06/09,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,26/06/08,,"insert into Date_Dimension values(20090626, '2009-6-26',5, 26, 543, 'Friday', 'Fri', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-26')"
20090627,27/06/09,6,27,544,Saturday,Sat,n,26,79,22/06/09,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,27/06/08,,"insert into Date_Dimension values(20090627, '2009-6-27',6, 27, 544, 'Saturday', 'Sat', 'n', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-27')"
20090628,28/06/09,7,28,545,Sunday,Sun,n,26,79,22/06/09,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,28/06/08,,"insert into Date_Dimension values(20090628, '2009-6-28',7, 28, 545, 'Sunday', 'Sun', 'n', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-28')"
20090629,29/06/09,1,29,546,Monday,Mon,y,27,80,29/06/09,20090629,6,18,June,Jun,2,2009,200906,12,4,2009,n,29/06/08,,"insert into Date_Dimension values(20090629, '2009-6-29',1, 29, 546, 'Monday', 'Mon', 'y', 27, 80, '2009-6-29', 20090629, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-29')"
20090630,30/06/09,2,30,547,Tuesday,Tue,y,27,80,29/06/09,20090629,6,18,June,Jun,2,2009,200906,12,4,2009,y,30/06/08,,"insert into Date_Dimension values(20090630, '2009-6-30',2, 30, 547, 'Tuesday', 'Tue', 'y', 27, 80, '2009-6-29', 20090629, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'y', '2008-6-30')"
20090701,01/07/09,3,1,548,Wednesday,Wed,y,27,80,29/06/09,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,01/07/08,,"insert into Date_Dimension values(20090701, '2009-7-1',3, 1, 548, 'Wednesday', 'Wed', 'y', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-1')"
20090702,02/07/09,4,2,549,Thursday,Thu,y,27,80,29/06/09,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,02/07/08,,"insert into Date_Dimension values(20090702, '2009-7-2',4, 2, 549, 'Thursday', 'Thu', 'y', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-2')"
20090703,03/07/09,5,3,550,Friday,Fri,y,27,80,29/06/09,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,03/07/08,,"insert into Date_Dimension values(20090703, '2009-7-3',5, 3, 550, 'Friday', 'Fri', 'y', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-3')"
20090704,04/07/09,6,4,551,Saturday,Sat,n,27,80,29/06/09,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,04/07/08,,"insert into Date_Dimension values(20090704, '2009-7-4',6, 4, 551, 'Saturday', 'Sat', 'n', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-4')"
20090705,05/07/09,7,5,552,Sunday,Sun,n,27,80,29/06/09,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,05/07/08,,"insert into Date_Dimension values(20090705, '2009-7-5',7, 5, 552, 'Sunday', 'Sun', 'n', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-5')"
20090706,06/07/09,1,6,553,Monday,Mon,y,28,81,06/07/09,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,06/07/08,,"insert into Date_Dimension values(20090706, '2009-7-6',1, 6, 553, 'Monday', 'Mon', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-6')"
20090707,07/07/09,2,7,554,Tuesday,Tue,y,28,81,06/07/09,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,07/07/08,,"insert into Date_Dimension values(20090707, '2009-7-7',2, 7, 554, 'Tuesday', 'Tue', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-7')"
20090708,08/07/09,3,8,555,Wednesday,Wed,y,28,81,06/07/09,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,08/07/08,,"insert into Date_Dimension values(20090708, '2009-7-8',3, 8, 555, 'Wednesday', 'Wed', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-8')"
20090709,09/07/09,4,9,556,Thursday,Thu,y,28,81,06/07/09,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,09/07/08,,"insert into Date_Dimension values(20090709, '2009-7-9',4, 9, 556, 'Thursday', 'Thu', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-9')"
20090710,10/07/09,5,10,557,Friday,Fri,y,28,81,06/07/09,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,10/07/08,,"insert into Date_Dimension values(20090710, '2009-7-10',5, 10, 557, 'Friday', 'Fri', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-10')"
20090711,11/07/09,6,11,558,Saturday,Sat,n,28,81,06/07/09,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,11/07/08,,"insert into Date_Dimension values(20090711, '2009-7-11',6, 11, 558, 'Saturday', 'Sat', 'n', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-11')"
20090712,12/07/09,7,12,559,Sunday,Sun,n,28,81,06/07/09,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,12/07/08,,"insert into Date_Dimension values(20090712, '2009-7-12',7, 12, 559, 'Sunday', 'Sun', 'n', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-12')"
20090713,13/07/09,1,13,560,Monday,Mon,y,29,82,13/07/09,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,13/07/08,,"insert into Date_Dimension values(20090713, '2009-7-13',1, 13, 560, 'Monday', 'Mon', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-13')"
20090714,14/07/09,2,14,561,Tuesday,Tue,y,29,82,13/07/09,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,14/07/08,,"insert into Date_Dimension values(20090714, '2009-7-14',2, 14, 561, 'Tuesday', 'Tue', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-14')"
20090715,15/07/09,3,15,562,Wednesday,Wed,y,29,82,13/07/09,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,15/07/08,,"insert into Date_Dimension values(20090715, '2009-7-15',3, 15, 562, 'Wednesday', 'Wed', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-15')"
20090716,16/07/09,4,16,563,Thursday,Thu,y,29,82,13/07/09,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,16/07/08,,"insert into Date_Dimension values(20090716, '2009-7-16',4, 16, 563, 'Thursday', 'Thu', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-16')"
20090717,17/07/09,5,17,564,Friday,Fri,y,29,82,13/07/09,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,17/07/08,,"insert into Date_Dimension values(20090717, '2009-7-17',5, 17, 564, 'Friday', 'Fri', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-17')"
20090718,18/07/09,6,18,565,Saturday,Sat,n,29,82,13/07/09,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,18/07/08,,"insert into Date_Dimension values(20090718, '2009-7-18',6, 18, 565, 'Saturday', 'Sat', 'n', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-18')"
20090719,19/07/09,7,19,566,Sunday,Sun,n,29,82,13/07/09,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,19/07/08,,"insert into Date_Dimension values(20090719, '2009-7-19',7, 19, 566, 'Sunday', 'Sun', 'n', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-19')"
20090720,20/07/09,1,20,567,Monday,Mon,y,30,83,20/07/09,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,20/07/08,,"insert into Date_Dimension values(20090720, '2009-7-20',1, 20, 567, 'Monday', 'Mon', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-20')"
20090721,21/07/09,2,21,568,Tuesday,Tue,y,30,83,20/07/09,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,21/07/08,,"insert into Date_Dimension values(20090721, '2009-7-21',2, 21, 568, 'Tuesday', 'Tue', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-21')"
20090722,22/07/09,3,22,569,Wednesday,Wed,y,30,83,20/07/09,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,22/07/08,,"insert into Date_Dimension values(20090722, '2009-7-22',3, 22, 569, 'Wednesday', 'Wed', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-22')"
20090723,23/07/09,4,23,570,Thursday,Thu,y,30,83,20/07/09,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,23/07/08,,"insert into Date_Dimension values(20090723, '2009-7-23',4, 23, 570, 'Thursday', 'Thu', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-23')"
20090724,24/07/09,5,24,571,Friday,Fri,y,30,83,20/07/09,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,24/07/08,,"insert into Date_Dimension values(20090724, '2009-7-24',5, 24, 571, 'Friday', 'Fri', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-24')"
20090725,25/07/09,6,25,572,Saturday,Sat,n,30,83,20/07/09,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,25/07/08,,"insert into Date_Dimension values(20090725, '2009-7-25',6, 25, 572, 'Saturday', 'Sat', 'n', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-25')"
20090726,26/07/09,7,26,573,Sunday,Sun,n,30,83,20/07/09,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,26/07/08,,"insert into Date_Dimension values(20090726, '2009-7-26',7, 26, 573, 'Sunday', 'Sun', 'n', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-26')"
20090727,27/07/09,1,27,574,Monday,Mon,y,31,84,27/07/09,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,n,27/07/08,,"insert into Date_Dimension values(20090727, '2009-7-27',1, 27, 574, 'Monday', 'Mon', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-27')"
20090728,28/07/09,2,28,575,Tuesday,Tue,y,31,84,27/07/09,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,n,28/07/08,,"insert into Date_Dimension values(20090728, '2009-7-28',2, 28, 575, 'Tuesday', 'Tue', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-28')"
20090729,29/07/09,3,29,576,Wednesday,Wed,y,31,84,27/07/09,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,n,29/07/08,,"insert into Date_Dimension values(20090729, '2009-7-29',3, 29, 576, 'Wednesday', 'Wed', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-29')"
20090730,30/07/09,4,30,577,Thursday,Thu,y,31,84,27/07/09,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,n,30/07/08,,"insert into Date_Dimension values(20090730, '2009-7-30',4, 30, 577, 'Thursday', 'Thu', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-30')"
20090731,31/07/09,5,31,578,Friday,Fri,y,31,84,27/07/09,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,y,31/07/08,,"insert into Date_Dimension values(20090731, '2009-7-31',5, 31, 578, 'Friday', 'Fri', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'y', '2008-7-31')"
